,Close_Price,Close_time,High,Low,Open_Price,Open_Time,Volume
28,168.28000000,2019/04/15 01:50:59,168.34000000,168.15000000,168.24000000,2019/04/15 01:50:00,56847.57414160
29,168.36000000,2019/04/15 01:51:59,168.40000000,168.25000000,168.28000000,2019/04/15 01:51:00,21481.22272310
30,168.29000000,2019/04/15 01:52:59,168.37000000,168.29000000,168.34000000,2019/04/15 01:52:00,9323.25609300
31,168.27000000,2019/04/15 01:53:59,168.33000000,168.22000000,168.30000000,2019/04/15 01:53:00,27670.92015510
32,167.90000000,2019/04/15 01:54:59,168.31000000,167.90000000,168.27000000,2019/04/15 01:54:00,96433.89667330
33,168.12000000,2019/04/15 01:55:59,168.15000000,167.90000000,167.91000000,2019/04/15 01:55:00,20606.71985550
34,168.27000000,2019/04/15 01:56:59,168.34000000,168.07000000,168.12000000,2019/04/15 01:56:00,46095.59224810
35,168.28000000,2019/04/15 01:57:59,168.34000000,168.14000000,168.29000000,2019/04/15 01:57:00,34158.88562270
36,168.18000000,2019/04/15 01:58:59,168.25000000,168.03000000,168.19000000,2019/04/15 01:58:00,29732.51490010
37,168.13000000,2019/04/15 01:59:59,168.25000000,168.10000000,168.22000000,2019/04/15 01:59:00,32230.11241620
38,168.30000000,2019/04/15 02:00:59,168.30000000,168.10000000,168.14000000,2019/04/15 02:00:00,31378.03939520
39,168.35000000,2019/04/15 02:01:59,168.40000000,168.26000000,168.30000000,2019/04/15 02:01:00,18643.22475820
40,168.22000000,2019/04/15 02:02:59,168.38000000,168.16000000,168.34000000,2019/04/15 02:02:00,14763.44711340
41,168.33000000,2019/04/15 02:03:59,168.33000000,168.17000000,168.25000000,2019/04/15 02:03:00,5820.33915770
42,168.26000000,2019/04/15 02:04:59,168.34000000,168.20000000,168.34000000,2019/04/15 02:04:00,8844.51543370
43,168.26000000,2019/04/15 02:05:59,168.30000000,168.26000000,168.26000000,2019/04/15 02:05:00,12323.87678120
44,168.18000000,2019/04/15 02:06:59,168.26000000,168.11000000,168.26000000,2019/04/15 02:06:00,15405.48582080
45,168.10000000,2019/04/15 02:07:59,168.19000000,168.01000000,168.16000000,2019/04/15 02:07:00,65759.91062260
46,168.10000000,2019/04/15 02:08:59,168.14000000,168.03000000,168.14000000,2019/04/15 02:08:00,64766.61045320
47,168.19000000,2019/04/15 02:09:59,168.22000000,168.04000000,168.10000000,2019/04/15 02:09:00,17142.33554880
48,168.05000000,2019/04/15 02:10:59,168.21000000,168.05000000,168.18000000,2019/04/15 02:10:00,7361.50516100
49,168.03000000,2019/04/15 02:11:59,168.07000000,167.90000000,168.02000000,2019/04/15 02:11:00,24486.39659260
50,168.10000000,2019/04/15 02:12:59,168.16000000,167.96000000,168.05000000,2019/04/15 02:12:00,23349.99836760
51,168.11000000,2019/04/15 02:13:59,168.15000000,168.04000000,168.04000000,2019/04/15 02:13:00,5855.83745570
52,168.04000000,2019/04/15 02:14:59,168.11000000,168.03000000,168.09000000,2019/04/15 02:14:00,8138.51874560
53,168.08000000,2019/04/15 02:15:59,168.08000000,168.04000000,168.04000000,2019/04/15 02:15:00,14332.19379200
54,168.02000000,2019/04/15 02:16:59,168.07000000,168.01000000,168.06000000,2019/04/15 02:16:00,12045.35835780
55,168.01000000,2019/04/15 02:17:59,168.04000000,167.98000000,168.01000000,2019/04/15 02:17:00,9567.70281100
56,168.06000000,2019/04/15 02:18:59,168.15000000,167.91000000,167.95000000,2019/04/15 02:18:00,25913.12090220
57,167.73000000,2019/04/15 02:19:59,168.06000000,167.71000000,168.06000000,2019/04/15 02:19:00,63926.24259120
58,167.74000000,2019/04/15 02:20:59,167.89000000,167.69000000,167.73000000,2019/04/15 02:20:00,110370.36945030
59,167.78000000,2019/04/15 02:21:59,167.84000000,167.68000000,167.75000000,2019/04/15 02:21:00,14192.98421550
60,167.67000000,2019/04/15 02:22:59,167.84000000,167.65000000,167.80000000,2019/04/15 02:22:00,22736.98555200
61,167.70000000,2019/04/15 02:23:59,167.77000000,167.63000000,167.72000000,2019/04/15 02:23:00,20316.15359310
62,167.54000000,2019/04/15 02:24:59,167.70000000,167.49000000,167.67000000,2019/04/15 02:24:00,28466.98635980
63,167.72000000,2019/04/15 02:25:59,167.72000000,167.50000000,167.52000000,2019/04/15 02:25:00,34864.55368850
64,167.89000000,2019/04/15 02:26:59,167.89000000,167.73000000,167.75000000,2019/04/15 02:26:00,18521.92052070
65,167.83000000,2019/04/15 02:27:59,167.89000000,167.83000000,167.88000000,2019/04/15 02:27:00,9594.09808140
66,167.89000000,2019/04/15 02:28:59,167.94000000,167.81000000,167.83000000,2019/04/15 02:28:00,12715.93265580
67,167.81000000,2019/04/15 02:29:59,167.87000000,167.81000000,167.82000000,2019/04/15 02:29:00,5009.29945540
68,167.75000000,2019/04/15 02:30:59,167.90000000,167.75000000,167.87000000,2019/04/15 02:30:00,9764.48246960
69,167.87000000,2019/04/15 02:31:59,167.94000000,167.73000000,167.75000000,2019/04/15 02:31:00,51328.10253840
70,167.75000000,2019/04/15 02:32:59,167.88000000,167.74000000,167.87000000,2019/04/15 02:32:00,22410.05730250
71,167.82000000,2019/04/15 02:33:59,167.94000000,167.75000000,167.80000000,2019/04/15 02:33:00,14624.38389260
72,167.96000000,2019/04/15 02:34:59,168.02000000,167.85000000,167.90000000,2019/04/15 02:34:00,18018.28717690
73,168.00000000,2019/04/15 02:35:59,168.03000000,167.93000000,167.94000000,2019/04/15 02:35:00,7965.52503790
74,167.94000000,2019/04/15 02:36:59,168.03000000,167.94000000,167.95000000,2019/04/15 02:36:00,7113.39065680
75,167.92000000,2019/04/15 02:37:59,168.03000000,167.92000000,167.98000000,2019/04/15 02:37:00,12541.76088900
76,167.88000000,2019/04/15 02:38:59,167.99000000,167.85000000,167.98000000,2019/04/15 02:38:00,9037.77690810
77,167.86000000,2019/04/15 02:39:59,167.94000000,167.81000000,167.86000000,2019/04/15 02:39:00,11827.28072680
78,167.86000000,2019/04/15 02:40:59,167.92000000,167.82000000,167.86000000,2019/04/15 02:40:00,5117.95109260
79,167.89000000,2019/04/15 02:41:59,167.96000000,167.85000000,167.87000000,2019/04/15 02:41:00,7603.69654180
80,167.88000000,2019/04/15 02:42:59,167.95000000,167.86000000,167.88000000,2019/04/15 02:42:00,10617.95405720
81,167.83000000,2019/04/15 02:43:59,167.93000000,167.77000000,167.92000000,2019/04/15 02:43:00,10717.56327440
82,167.85000000,2019/04/15 02:44:59,167.87000000,167.78000000,167.83000000,2019/04/15 02:44:00,6972.76938040
83,168.00000000,2019/04/15 02:45:59,168.00000000,167.79000000,167.80000000,2019/04/15 02:45:00,17481.90851640
84,168.09000000,2019/04/15 02:46:59,168.09000000,167.97000000,167.98000000,2019/04/15 02:46:00,12346.75176850
85,168.09000000,2019/04/15 02:47:59,168.11000000,167.98000000,168.06000000,2019/04/15 02:47:00,14144.41665300
86,168.04000000,2019/04/15 02:48:59,168.16000000,168.00000000,168.04000000,2019/04/15 02:48:00,79397.07836900
87,168.09000000,2019/04/15 02:49:59,168.10000000,167.98000000,168.04000000,2019/04/15 02:49:00,4065.31296430
88,168.08000000,2019/04/15 02:50:59,168.08000000,167.99000000,168.03000000,2019/04/15 02:50:00,3189.66096940
89,168.00000000,2019/04/15 02:51:59,168.08000000,167.95000000,168.08000000,2019/04/15 02:51:00,11825.99584420
90,168.10000000,2019/04/15 02:52:59,168.10000000,167.98000000,168.01000000,2019/04/15 02:52:00,11509.24942950
91,168.08000000,2019/04/15 02:53:59,168.18000000,168.01000000,168.10000000,2019/04/15 02:53:00,13218.30272040
92,168.05000000,2019/04/15 02:54:59,168.13000000,168.05000000,168.09000000,2019/04/15 02:54:00,4397.26328390
93,168.09000000,2019/04/15 02:55:59,168.11000000,168.04000000,168.08000000,2019/04/15 02:55:00,10909.59728050
94,168.14000000,2019/04/15 02:56:59,168.20000000,168.07000000,168.09000000,2019/04/15 02:56:00,19097.98032120
95,167.95000000,2019/04/15 02:57:59,168.16000000,167.88000000,168.14000000,2019/04/15 02:57:00,118719.52541340
96,167.93000000,2019/04/15 02:58:59,168.04000000,167.88000000,167.95000000,2019/04/15 02:58:00,20862.51025940
97,167.92000000,2019/04/15 02:59:59,167.96000000,167.82000000,167.90000000,2019/04/15 02:59:00,18349.93195060
98,167.81000000,2019/04/15 03:00:59,167.93000000,167.75000000,167.87000000,2019/04/15 03:00:00,61255.16895590
99,167.65000000,2019/04/15 03:01:59,167.81000000,167.59000000,167.80000000,2019/04/15 03:01:00,35205.43135130
100,167.52000000,2019/04/15 03:02:59,167.64000000,167.52000000,167.63000000,2019/04/15 03:02:00,8650.16004620
101,167.63000000,2019/04/15 03:03:59,167.65000000,167.52000000,167.53000000,2019/04/15 03:03:00,10814.33120460
102,167.66000000,2019/04/15 03:04:59,167.69000000,167.50000000,167.58000000,2019/04/15 03:04:00,60361.58054420
103,167.63000000,2019/04/15 03:05:59,167.70000000,167.55000000,167.66000000,2019/04/15 03:05:00,7083.84397910
104,167.42000000,2019/04/15 03:06:59,167.60000000,167.42000000,167.59000000,2019/04/15 03:06:00,19922.53894360
105,167.33000000,2019/04/15 03:07:59,167.41000000,167.26000000,167.41000000,2019/04/15 03:07:00,11443.45233050
106,167.47000000,2019/04/15 03:08:59,167.48000000,167.28000000,167.38000000,2019/04/15 03:08:00,9803.01293410
107,167.51000000,2019/04/15 03:09:59,167.57000000,167.45000000,167.45000000,2019/04/15 03:09:00,18808.60170090
108,167.51000000,2019/04/15 03:10:59,167.57000000,167.51000000,167.52000000,2019/04/15 03:10:00,5154.99856850
109,167.34000000,2019/04/15 03:11:59,167.55000000,167.34000000,167.51000000,2019/04/15 03:11:00,15706.14761670
110,167.42000000,2019/04/15 03:12:59,167.43000000,167.35000000,167.35000000,2019/04/15 03:12:00,2213.49507220
111,167.39000000,2019/04/15 03:13:59,167.43000000,167.37000000,167.38000000,2019/04/15 03:13:00,4904.55059530
112,167.33000000,2019/04/15 03:14:59,167.44000000,167.33000000,167.43000000,2019/04/15 03:14:00,9371.26327210
113,167.27000000,2019/04/15 03:15:59,167.42000000,167.27000000,167.33000000,2019/04/15 03:15:00,5636.64021410
114,167.27000000,2019/04/15 03:16:59,167.32000000,167.26000000,167.30000000,2019/04/15 03:16:00,9068.69224850
115,167.30000000,2019/04/15 03:17:59,167.33000000,167.26000000,167.27000000,2019/04/15 03:17:00,9292.14616630
116,167.33000000,2019/04/15 03:18:59,167.48000000,167.27000000,167.28000000,2019/04/15 03:18:00,6144.16191960
117,167.36000000,2019/04/15 03:19:59,167.41000000,167.27000000,167.35000000,2019/04/15 03:19:00,9934.76522430
118,167.36000000,2019/04/15 03:20:59,167.45000000,167.35000000,167.36000000,2019/04/15 03:20:00,8532.51067920
119,167.44000000,2019/04/15 03:21:59,167.48000000,167.35000000,167.36000000,2019/04/15 03:21:00,8027.71136130
120,167.49000000,2019/04/15 03:22:59,167.53000000,167.44000000,167.44000000,2019/04/15 03:22:00,6227.56770760
121,167.48000000,2019/04/15 03:23:59,167.51000000,167.48000000,167.49000000,2019/04/15 03:23:00,13921.90661510
122,167.46000000,2019/04/15 03:24:59,167.55000000,167.37000000,167.50000000,2019/04/15 03:24:00,7072.59693620
123,167.30000000,2019/04/15 03:25:59,167.49000000,167.30000000,167.49000000,2019/04/15 03:25:00,10913.80172630
124,167.22000000,2019/04/15 03:26:59,167.33000000,167.19000000,167.30000000,2019/04/15 03:26:00,52221.10315460
125,167.32000000,2019/04/15 03:27:59,167.37000000,167.21000000,167.27000000,2019/04/15 03:27:00,3549.11561550
126,167.33000000,2019/04/15 03:28:59,167.37000000,167.24000000,167.32000000,2019/04/15 03:28:00,5282.33559530
127,167.32000000,2019/04/15 03:29:59,167.36000000,167.32000000,167.33000000,2019/04/15 03:29:00,3416.38599670
128,167.27000000,2019/04/15 03:30:59,167.36000000,167.27000000,167.32000000,2019/04/15 03:30:00,10146.11338500
129,167.25000000,2019/04/15 03:31:59,167.33000000,167.24000000,167.33000000,2019/04/15 03:31:00,2464.17423110
130,167.32000000,2019/04/15 03:32:59,167.32000000,167.25000000,167.26000000,2019/04/15 03:32:00,6657.77276190
131,167.26000000,2019/04/15 03:33:59,167.32000000,167.26000000,167.31000000,2019/04/15 03:33:00,18604.96172440
132,167.22000000,2019/04/15 03:34:59,167.30000000,167.19000000,167.26000000,2019/04/15 03:34:00,15022.14118460
133,167.17000000,2019/04/15 03:35:59,167.22000000,167.05000000,167.19000000,2019/04/15 03:35:00,26171.46612880
134,167.10000000,2019/04/15 03:36:59,167.18000000,167.07000000,167.13000000,2019/04/15 03:36:00,4693.59820740
135,166.94000000,2019/04/15 03:37:59,167.10000000,166.90000000,167.10000000,2019/04/15 03:37:00,72023.13811950
136,167.01000000,2019/04/15 03:38:59,167.03000000,166.94000000,166.95000000,2019/04/15 03:38:00,25403.56340880
137,167.06000000,2019/04/15 03:39:59,167.07000000,166.96000000,167.05000000,2019/04/15 03:39:00,4860.46780800
138,167.04000000,2019/04/15 03:40:59,167.06000000,166.99000000,167.06000000,2019/04/15 03:40:00,7468.50636280
139,166.97000000,2019/04/15 03:41:59,167.07000000,166.94000000,167.04000000,2019/04/15 03:41:00,12700.48198880
140,166.88000000,2019/04/15 03:42:59,166.96000000,166.88000000,166.94000000,2019/04/15 03:42:00,40628.61182340
141,166.95000000,2019/04/15 03:43:59,167.00000000,166.67000000,166.86000000,2019/04/15 03:43:00,50721.95842650
142,167.00000000,2019/04/15 03:44:59,167.09000000,166.93000000,166.98000000,2019/04/15 03:44:00,19373.36452450
143,167.10000000,2019/04/15 03:45:59,167.13000000,166.97000000,166.99000000,2019/04/15 03:45:00,29158.19676680
144,167.26000000,2019/04/15 03:46:59,167.29000000,167.06000000,167.09000000,2019/04/15 03:46:00,176217.27971490
145,167.26000000,2019/04/15 03:47:59,167.27000000,167.20000000,167.26000000,2019/04/15 03:47:00,9773.91315920
146,167.16000000,2019/04/15 03:48:59,167.27000000,167.16000000,167.22000000,2019/04/15 03:48:00,7410.44163220
147,167.00000000,2019/04/15 03:49:59,167.14000000,166.91000000,167.14000000,2019/04/15 03:49:00,11238.94759250
148,167.17000000,2019/04/15 03:50:59,167.17000000,167.00000000,167.00000000,2019/04/15 03:50:00,8334.47197760
149,167.26000000,2019/04/15 03:51:59,167.32000000,167.17000000,167.17000000,2019/04/15 03:51:00,17407.50105100
150,167.16000000,2019/04/15 03:52:59,167.30000000,167.14000000,167.27000000,2019/04/15 03:52:00,8897.76318670
151,167.00000000,2019/04/15 03:53:59,167.18000000,166.98000000,167.14000000,2019/04/15 03:53:00,17947.81001870
152,167.03000000,2019/04/15 03:54:59,167.07000000,166.96000000,166.98000000,2019/04/15 03:54:00,6216.61195320
153,167.02000000,2019/04/15 03:55:59,167.13000000,166.94000000,167.01000000,2019/04/15 03:55:00,12025.56611970
154,166.99000000,2019/04/15 03:56:59,167.05000000,166.96000000,167.05000000,2019/04/15 03:56:00,3600.13787340
155,166.99000000,2019/04/15 03:57:59,167.04000000,166.99000000,167.00000000,2019/04/15 03:57:00,1738.72862800
156,167.06000000,2019/04/15 03:58:59,167.14000000,167.01000000,167.01000000,2019/04/15 03:58:00,6635.93146070
157,167.02000000,2019/04/15 03:59:59,167.06000000,166.85000000,167.06000000,2019/04/15 03:59:00,17816.56592160
158,167.02000000,2019/04/15 04:00:59,167.10000000,166.96000000,166.99000000,2019/04/15 04:00:00,43663.30564990
159,166.99000000,2019/04/15 04:01:59,167.02000000,166.93000000,167.02000000,2019/04/15 04:01:00,11830.84543570
160,167.14000000,2019/04/15 04:02:59,167.15000000,166.97000000,166.98000000,2019/04/15 04:02:00,16139.07383340
161,167.24000000,2019/04/15 04:03:59,167.25000000,167.13000000,167.15000000,2019/04/15 04:03:00,12234.58980000
162,167.06000000,2019/04/15 04:04:59,167.25000000,167.06000000,167.19000000,2019/04/15 04:04:00,7644.47591670
163,167.20000000,2019/04/15 04:05:59,167.24000000,167.05000000,167.06000000,2019/04/15 04:05:00,11942.53286020
164,167.25000000,2019/04/15 04:06:59,167.25000000,167.13000000,167.20000000,2019/04/15 04:06:00,4155.81948230
165,167.30000000,2019/04/15 04:07:59,167.31000000,167.18000000,167.23000000,2019/04/15 04:07:00,5564.35015340
166,167.40000000,2019/04/15 04:08:59,167.40000000,167.28000000,167.30000000,2019/04/15 04:08:00,11853.35058630
167,167.49000000,2019/04/15 04:09:59,167.49000000,167.38000000,167.42000000,2019/04/15 04:09:00,8261.08934400
168,167.35000000,2019/04/15 04:10:59,167.47000000,167.27000000,167.44000000,2019/04/15 04:10:00,70832.61903300
169,167.32000000,2019/04/15 04:11:59,167.43000000,167.31000000,167.35000000,2019/04/15 04:11:00,4340.31263830
170,167.35000000,2019/04/15 04:12:59,167.37000000,167.31000000,167.33000000,2019/04/15 04:12:00,6297.10696150
171,167.39000000,2019/04/15 04:13:59,167.39000000,167.35000000,167.36000000,2019/04/15 04:13:00,5462.30798710
172,167.30000000,2019/04/15 04:14:59,167.36000000,167.27000000,167.35000000,2019/04/15 04:14:00,6834.26586110
173,167.32000000,2019/04/15 04:15:59,167.33000000,167.28000000,167.30000000,2019/04/15 04:15:00,7832.97774620
174,167.28000000,2019/04/15 04:16:59,167.35000000,167.27000000,167.32000000,2019/04/15 04:16:00,8441.74119940
175,167.42000000,2019/04/15 04:17:59,167.44000000,167.27000000,167.28000000,2019/04/15 04:17:00,43243.50511500
176,167.48000000,2019/04/15 04:18:59,167.48000000,167.41000000,167.43000000,2019/04/15 04:18:00,3492.43150770
177,167.36000000,2019/04/15 04:19:59,167.47000000,167.31000000,167.47000000,2019/04/15 04:19:00,23360.91259770
178,167.43000000,2019/04/15 04:20:59,167.44000000,167.39000000,167.39000000,2019/04/15 04:20:00,62872.97419770
179,167.41000000,2019/04/15 04:21:59,167.52000000,167.41000000,167.42000000,2019/04/15 04:21:00,19893.74935340
180,167.41000000,2019/04/15 04:22:59,167.48000000,167.35000000,167.42000000,2019/04/15 04:22:00,13603.55129110
181,167.38000000,2019/04/15 04:23:59,167.42000000,167.37000000,167.38000000,2019/04/15 04:23:00,3598.07472470
182,167.37000000,2019/04/15 04:24:59,167.40000000,167.22000000,167.40000000,2019/04/15 04:24:00,36688.75697190
183,167.37000000,2019/04/15 04:25:59,167.46000000,167.35000000,167.36000000,2019/04/15 04:25:00,23834.46617560
184,167.43000000,2019/04/15 04:26:59,167.49000000,167.40000000,167.43000000,2019/04/15 04:26:00,19052.23738170
185,167.43000000,2019/04/15 04:27:59,167.45000000,167.41000000,167.45000000,2019/04/15 04:27:00,2188.45121750
186,167.45000000,2019/04/15 04:28:59,167.45000000,167.37000000,167.43000000,2019/04/15 04:28:00,12294.79930160
187,167.49000000,2019/04/15 04:29:59,167.55000000,167.45000000,167.46000000,2019/04/15 04:29:00,11754.36934150
188,167.64000000,2019/04/15 04:30:59,167.64000000,167.50000000,167.50000000,2019/04/15 04:30:00,7060.62829460
189,167.50000000,2019/04/15 04:31:59,167.63000000,167.50000000,167.60000000,2019/04/15 04:31:00,23646.10371590
190,167.43000000,2019/04/15 04:32:59,167.56000000,167.43000000,167.52000000,2019/04/15 04:32:00,20157.48273170
191,167.42000000,2019/04/15 04:33:59,167.46000000,167.41000000,167.42000000,2019/04/15 04:33:00,2231.50186860
192,167.39000000,2019/04/15 04:34:59,167.43000000,167.28000000,167.41000000,2019/04/15 04:34:00,10513.61792790
193,167.40000000,2019/04/15 04:35:59,167.40000000,167.33000000,167.39000000,2019/04/15 04:35:00,4285.70846370
194,167.38000000,2019/04/15 04:36:59,167.44000000,167.33000000,167.42000000,2019/04/15 04:36:00,12942.41950630
195,167.39000000,2019/04/15 04:37:59,167.46000000,167.33000000,167.39000000,2019/04/15 04:37:00,7305.64627700
196,167.36000000,2019/04/15 04:38:59,167.37000000,167.30000000,167.36000000,2019/04/15 04:38:00,4941.84602880
197,167.42000000,2019/04/15 04:39:59,167.48000000,167.30000000,167.37000000,2019/04/15 04:39:00,11044.40415820
198,167.42000000,2019/04/15 04:40:59,167.46000000,167.40000000,167.46000000,2019/04/15 04:40:00,11347.09573630
199,167.42000000,2019/04/15 04:41:59,167.51000000,167.35000000,167.43000000,2019/04/15 04:41:00,12291.35301180
200,167.47000000,2019/04/15 04:42:59,167.61000000,167.39000000,167.39000000,2019/04/15 04:42:00,29772.54245530
201,167.52000000,2019/04/15 04:43:59,167.56000000,167.44000000,167.44000000,2019/04/15 04:43:00,4100.79363880
202,167.48000000,2019/04/15 04:44:59,167.55000000,167.43000000,167.50000000,2019/04/15 04:44:00,19914.20704830
203,167.50000000,2019/04/15 04:45:59,167.50000000,167.37000000,167.41000000,2019/04/15 04:45:00,8142.53356990
204,167.48000000,2019/04/15 04:46:59,167.56000000,167.45000000,167.45000000,2019/04/15 04:46:00,5907.06351450
205,167.61000000,2019/04/15 04:47:59,167.63000000,167.48000000,167.53000000,2019/04/15 04:47:00,9953.39086240
206,167.54000000,2019/04/15 04:48:59,167.63000000,167.48000000,167.58000000,2019/04/15 04:48:00,7415.48792150
207,167.58000000,2019/04/15 04:49:59,167.61000000,167.50000000,167.58000000,2019/04/15 04:49:00,3807.40350040
208,167.56000000,2019/04/15 04:50:59,167.59000000,167.50000000,167.53000000,2019/04/15 04:50:00,3766.31782180
209,167.60000000,2019/04/15 04:51:59,167.62000000,167.56000000,167.56000000,2019/04/15 04:51:00,4410.59634990
210,167.71000000,2019/04/15 04:52:59,167.79000000,167.60000000,167.60000000,2019/04/15 04:52:00,42902.81783240
211,167.73000000,2019/04/15 04:53:59,167.73000000,167.67000000,167.73000000,2019/04/15 04:53:00,51820.38260230
212,167.68000000,2019/04/15 04:54:59,167.73000000,167.68000000,167.69000000,2019/04/15 04:54:00,17344.42490550
213,167.75000000,2019/04/15 04:55:59,167.76000000,167.68000000,167.68000000,2019/04/15 04:55:00,40967.60649500
214,167.88000000,2019/04/15 04:56:59,167.96000000,167.76000000,167.76000000,2019/04/15 04:56:00,31674.74453220
215,167.69000000,2019/04/15 04:57:59,167.89000000,167.65000000,167.89000000,2019/04/15 04:57:00,55072.52991540
216,167.76000000,2019/04/15 04:58:59,167.77000000,167.63000000,167.66000000,2019/04/15 04:58:00,14096.93014270
217,167.78000000,2019/04/15 04:59:59,167.78000000,167.71000000,167.76000000,2019/04/15 04:59:00,2106.48998670
218,167.81000000,2019/04/15 05:00:59,167.86000000,167.76000000,167.77000000,2019/04/15 05:00:00,4023.16324090
219,167.82000000,2019/04/15 05:01:59,167.90000000,167.76000000,167.85000000,2019/04/15 05:01:00,24010.05676410
220,167.74000000,2019/04/15 05:02:59,167.82000000,167.68000000,167.81000000,2019/04/15 05:02:00,10917.63661830
221,167.74000000,2019/04/15 05:03:59,167.81000000,167.68000000,167.75000000,2019/04/15 05:03:00,5803.88861110
222,167.85000000,2019/04/15 05:04:59,167.85000000,167.78000000,167.79000000,2019/04/15 05:04:00,15668.50946930
223,167.80000000,2019/04/15 05:05:59,167.86000000,167.79000000,167.85000000,2019/04/15 05:05:00,2674.79265820
224,167.64000000,2019/04/15 05:06:59,167.81000000,167.55000000,167.81000000,2019/04/15 05:06:00,64654.39787810
225,167.63000000,2019/04/15 05:07:59,167.68000000,167.54000000,167.59000000,2019/04/15 05:07:00,60456.91827230
226,167.58000000,2019/04/15 05:08:59,167.63000000,167.58000000,167.63000000,2019/04/15 05:08:00,48460.29605050
227,167.63000000,2019/04/15 05:09:59,167.63000000,167.48000000,167.57000000,2019/04/15 05:09:00,16780.17517770
228,167.58000000,2019/04/15 05:10:59,167.63000000,167.57000000,167.58000000,2019/04/15 05:10:00,4768.67568110
229,167.63000000,2019/04/15 05:11:59,167.66000000,167.56000000,167.62000000,2019/04/15 05:11:00,16671.72842760
230,167.52000000,2019/04/15 05:12:59,167.66000000,167.52000000,167.63000000,2019/04/15 05:12:00,13168.30696480
231,167.57000000,2019/04/15 05:13:59,167.67000000,167.50000000,167.53000000,2019/04/15 05:13:00,4444.54046630
232,167.58000000,2019/04/15 05:14:59,167.62000000,167.54000000,167.57000000,2019/04/15 05:14:00,8297.62643920
233,167.67000000,2019/04/15 05:15:59,167.75000000,167.50000000,167.58000000,2019/04/15 05:15:00,48273.75491430
234,167.71000000,2019/04/15 05:16:59,167.75000000,167.64000000,167.64000000,2019/04/15 05:16:00,4984.01180550
235,167.72000000,2019/04/15 05:17:59,167.76000000,167.69000000,167.71000000,2019/04/15 05:17:00,6581.05119470
