0,5271.87000000,2019/04/20 04:16:59,5271.90000000,5270.37000000,96,5270.49000000,2019/04/20 04:16:00
1,5270.45000000,2019/04/20 04:17:59,5271.90000000,5270.41000000,71,5271.90000000,2019/04/20 04:17:00
2,5272.57000000,2019/04/20 04:18:59,5274.44000000,5270.46000000,107,5271.80000000,2019/04/20 04:18:00
3,5275.05000000,2019/04/20 04:19:59,5275.06000000,5272.90000000,69,5272.90000000,2019/04/20 04:19:00
4,5276.18000000,2019/04/20 04:20:59,5276.18000000,5273.72000000,61,5274.34000000,2019/04/20 04:20:00
5,5274.61000000,2019/04/20 04:21:59,5276.34000000,5274.02000000,77,5275.26000000,2019/04/20 04:21:00
6,5277.39000000,2019/04/20 04:22:59,5279.13000000,5274.73000000,98,5275.45000000,2019/04/20 04:22:00
7,5280.74000000,2019/04/20 04:23:59,5280.78000000,5277.47000000,124,5279.10000000,2019/04/20 04:23:00
8,5280.64000000,2019/04/20 04:24:59,5282.73000000,5279.38000000,96,5279.38000000,2019/04/20 04:24:00
9,5280.67000000,2019/04/20 04:25:59,5282.16000000,5279.74000000,64,5282.16000000,2019/04/20 04:25:00
10,5280.10000000,2019/04/20 04:26:59,5281.05000000,5280.10000000,78,5280.48000000,2019/04/20 04:26:00
11,5280.71000000,2019/04/20 04:27:59,5280.71000000,5279.71000000,82,5280.10000000,2019/04/20 04:27:00
12,5280.00000000,2019/04/20 04:28:59,5282.19000000,5278.21000000,68,5280.02000000,2019/04/20 04:28:00
13,5281.16000000,2019/04/20 04:29:59,5283.92000000,5279.97000000,131,5280.67000000,2019/04/20 04:29:00
14,5280.03000000,2019/04/20 04:30:59,5281.46000000,5279.87000000,84,5281.16000000,2019/04/20 04:30:00
15,5282.16000000,2019/04/20 04:31:59,5282.75000000,5280.05000000,73,5280.05000000,2019/04/20 04:31:00
16,5282.77000000,2019/04/20 04:32:59,5283.83000000,5280.67000000,67,5280.67000000,2019/04/20 04:32:00
17,5282.97000000,2019/04/20 04:33:59,5284.34000000,5281.58000000,110,5281.85000000,2019/04/20 04:33:00
18,5283.57000000,2019/04/20 04:34:59,5284.11000000,5281.63000000,76,5282.95000000,2019/04/20 04:34:00
19,5281.12000000,2019/04/20 04:35:59,5283.57000000,5280.04000000,130,5283.57000000,2019/04/20 04:35:00
20,5281.61000000,2019/04/20 04:36:59,5281.61000000,5278.86000000,107,5281.14000000,2019/04/20 04:36:00
21,5279.30000000,2019/04/20 04:37:59,5280.68000000,5277.48000000,113,5279.87000000,2019/04/20 04:37:00
22,5280.12000000,2019/04/20 04:38:59,5280.68000000,5277.85000000,74,5279.30000000,2019/04/20 04:38:00
23,5280.43000000,2019/04/20 04:39:59,5280.73000000,5280.14000000,115,5280.14000000,2019/04/20 04:39:00
24,5285.00000000,2019/04/20 04:40:59,5285.36000000,5280.99000000,109,5280.99000000,2019/04/20 04:40:00
25,5281.09000000,2019/04/20 04:41:59,5285.38000000,5281.09000000,128,5285.00000000,2019/04/20 04:41:00
26,5282.99000000,2019/04/20 04:42:59,5283.50000000,5281.00000000,71,5281.09000000,2019/04/20 04:42:00
27,5283.64000000,2019/04/20 04:43:59,5283.64000000,5281.03000000,78,5281.44000000,2019/04/20 04:43:00
28,5285.28000000,2019/04/20 04:44:59,5285.34000000,5282.94000000,74,5282.94000000,2019/04/20 04:44:00
29,5284.64000000,2019/04/20 04:45:59,5285.34000000,5283.58000000,73,5285.14000000,2019/04/20 04:45:00
30,5285.57000000,2019/04/20 04:46:59,5286.48000000,5284.96000000,91,5285.34000000,2019/04/20 04:46:00
31,5286.99000000,2019/04/20 04:47:59,5286.99000000,5283.50000000,92,5285.57000000,2019/04/20 04:47:00
32,5292.38000000,2019/04/20 04:48:59,5293.07000000,5286.19000000,208,5286.19000000,2019/04/20 04:48:00
33,5290.90000000,2019/04/20 04:49:59,5295.00000000,5288.85000000,202,5293.07000000,2019/04/20 04:49:00
34,5292.63000000,2019/04/20 04:50:59,5294.10000000,5288.70000000,124,5290.90000000,2019/04/20 04:50:00
35,5295.04000000,2019/04/20 04:51:59,5295.04000000,5292.61000000,95,5293.96000000,2019/04/20 04:51:00
36,5294.15000000,2019/04/20 04:52:59,5295.50000000,5294.00000000,101,5295.50000000,2019/04/20 04:52:00
37,5289.95000000,2019/04/20 04:53:59,5295.44000000,5288.73000000,109,5294.89000000,2019/04/20 04:53:00
38,5285.24000000,2019/04/20 04:54:59,5289.96000000,5285.01000000,103,5289.96000000,2019/04/20 04:54:00
39,5285.52000000,2019/04/20 04:55:59,5288.49000000,5285.03000000,64,5285.26000000,2019/04/20 04:55:00
40,5290.86000000,2019/04/20 04:56:59,5292.51000000,5285.58000000,131,5286.44000000,2019/04/20 04:56:00
